Date,Symbol,EntryPrice,StopPrice7Pct,TargetPrice25Pct,ForwardReturn10D,ForwardReturn20D,ForwardReturn30D,MaxFavorableMove30D,MaxAdverseMove30D,TargetDay,StopDay,TradeResult,TradeReturnRuleBased
2024-06-05,AUBANK-EQ,669.55,622.681,836.938,-0.418,0.582,-5.362,4.69,-6.721,,,NEITHER_IN_30D,-5.362
2024-06-05,BANKBETF-EQ,56.77,52.796,70.962,-8.667,-6.077,-7.046,-4.844,-13.405,,1.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-05,BATAINDIA-EQ,1423.95,1324.274,1779.938,3.041,6.018,7.012,9.133,-0.562,,,NEITHER_IN_30D,7.012
2024-06-05,BRITANNIA-EQ,5486.65,5102.584,6858.312,-1.972,-1.101,7.132,8.955,-4.313,,,NEITHER_IN_30D,7.132
2024-06-05,COLPAL-EQ,2960.05,2752.846,3700.062,-3.529,-2.53,5.436,6.586,-5.897,,,NEITHER_IN_30D,5.436
2024-06-05,CONS-EQ,11.2,10.416,14.0,0.446,0.804,2.589,3.929,-2.411,,,NEITHER_IN_30D,2.589
2024-06-05,CONSUMAXIS-EQ,111.66,103.844,139.575,1.191,2.069,4.191,7.2,-1.343,,,NEITHER_IN_30D,4.191
2024-06-05,CONSUMBEES-EQ,119.73,111.349,149.662,2.105,2.856,5.02,8.786,-0.576,,,NEITHER_IN_30D,5.02
2024-06-05,CONSUMIETF-EQ,110.89,103.128,138.612,2.318,3.039,5.239,6.592,-0.325,,,NEITHER_IN_30D,5.239
2024-06-05,DABUR-EQ,600.25,558.232,750.312,0.083,0.95,5.439,8.455,-3.032,,,NEITHER_IN_30D,5.439
2024-06-05,DMART-EQ,4862.25,4521.892,6077.812,-0.011,-1.936,3.053,7.337,-5.137,,,NEITHER_IN_30D,3.053
2024-06-05,EIDPARRY-EQ,693.05,644.536,866.312,15.807,9.812,12.481,20.193,0.354,,,NEITHER_IN_30D,12.481
2024-06-05,FEDERALBNK-EQ,166.05,154.426,207.562,7.727,8.985,15.309,19.103,-1.975,,,NEITHER_IN_30D,15.309
2024-06-05,GILLETTE-EQ,7490.5,6966.165,9363.125,-1.218,-3.494,2.582,8.124,-4.509,,,NEITHER_IN_30D,2.582
2024-06-05,GODREJCP-EQ,1426.8,1326.924,1783.5,-4.608,-4.412,1.759,3.515,-7.527,,12.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-05,HEROMOTOCO-EQ,5658.5,5262.405,7073.125,-2.72,-1.77,-4.079,4.172,-5.081,,,NEITHER_IN_30D,-4.079
2024-06-05,HINDUNILVR-EQ,2602.75,2420.558,3253.438,-4.632,-4.103,4.774,5.704,-6.77,,,NEITHER_IN_30D,4.774
2024-06-05,HNDFDS-EQ,508.4,472.812,635.5,-1.672,8.183,13.218,17.211,-2.734,,,NEITHER_IN_30D,13.218
2024-06-05,JUBLFOOD-EQ,530.6,493.458,663.25,1.517,6.879,5.569,11.949,-3.034,,,NEITHER_IN_30D,5.569
2024-06-05,KOTAKBANK-EQ,343.62,319.567,429.525,2.803,6.737,6.024,8.841,-0.864,,,NEITHER_IN_30D,6.024
2024-06-05,LCCINFOTEC-EQ,2.9,2.697,3.625,20.0,44.483,74.138,74.138,1.724,13.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-05,LIQUID-EQ,1000.0,930.0,1250.0,-0.001,-0.001,-0.001,0.001,-0.002,,,NEITHER_IN_30D,-0.001
2024-06-05,LIQUIDBEES-EQ,1000.0,930.0,1250.0,0.0,0.0,0.0,0.47,-0.47,,,NEITHER_IN_30D,0.0
2024-06-05,LIQUIDCASE-EQ,102.54,95.362,128.175,0.254,0.497,0.78,3.521,-2.965,,,NEITHER_IN_30D,0.78
2024-06-05,LOWVOL1-EQ,19.01,17.679,23.763,1.789,4.366,7.154,9.1,-1.999,,,NEITHER_IN_30D,7.154
2024-06-05,MARICO-EQ,645.5,600.315,806.875,-2.649,-5.802,3.586,6.313,-6.894,,,NEITHER_IN_30D,3.586
2024-06-05,MNC-EQ,29.97,27.872,37.462,2.769,4.605,3.036,8.008,-2.536,,,NEITHER_IN_30D,3.036
2024-06-05,NCLIND-EQ,211.4,196.602,264.25,12.668,20.823,4.262,22.99,0.449,,,NEITHER_IN_30D,4.262
2024-06-05,PARASPETRO-EQ,3.6,3.348,4.5,17.222,5.0,1.389,24.722,-6.111,,,NEITHER_IN_30D,1.389
2024-06-05,PGHH-EQ,16500.85,15345.79,20626.062,-1.628,0.533,1.782,3.419,-3.272,,,NEITHER_IN_30D,1.782
2024-06-05,PGHL-EQ,4979.65,4631.074,6224.562,0.353,3.733,3.632,5.937,-1.499,,,NEITHER_IN_30D,3.632
2024-06-05,SANOFI-EQ,9141.25,8501.362,11426.562,-24.282,-27.999,-30.537,15.137,-35.536,,6.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-05,SBIETFCON-EQ,110.74,102.988,138.425,2.104,3.016,5.499,20.101,-2.547,,,NEITHER_IN_30D,5.499
2024-06-05,SUNTV-EQ,748.25,695.872,935.312,3.034,4.384,4.952,10.05,-5.179,,,NEITHER_IN_30D,4.952
2024-06-05,SUPRAJIT-EQ,450.25,418.732,562.812,13.115,16.546,15.025,22.976,0.255,,,NEITHER_IN_30D,15.025
2024-06-05,SYMPHONY-EQ,1093.15,1016.63,1366.438,9.285,5.411,0.146,18.008,-1.802,,,NEITHER_IN_30D,0.146
2024-06-05,TATACONSUM-EQ,1142.4,1062.432,1428.0,-3.427,-0.63,3.992,5.051,-5.712,,,NEITHER_IN_30D,3.992
2024-06-05,THANGAMAYL-EQ,1232.21,1145.955,1540.262,12.844,38.507,35.999,47.817,0.036,11.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-05,TRENT-EQ,3269.2,3040.356,4086.5,8.837,14.145,5.354,17.357,-1.688,,,NEITHER_IN_30D,5.354
2024-06-05,UBL-EQ,2016.65,1875.484,2520.812,3.657,-0.231,1.2,8.222,-2.953,,,NEITHER_IN_30D,1.2
2024-06-05,UNITDSPR-EQ,1298.5,1207.605,1623.125,-2.538,-3.011,-0.058,2.799,-4.736,,,NEITHER_IN_30D,-0.058
2024-06-05,VMART-EQ,603.58,561.329,754.475,14.066,27.726,32.61,40.329,-0.512,19.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-05,VSTTILLERS-EQ,3462.8,3220.404,4328.5,19.037,20.026,16.539,26.834,0.341,15.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-05,ZYDUSWELL-EQ,379.07,352.535,473.838,-0.401,10.687,15.166,16.999,-6.561,,,NEITHER_IN_30D,15.166
2024-06-06,ALIVUS-EQ,855.25,795.382,1069.062,-2.982,6.209,-0.567,13.651,-3.654,,,NEITHER_IN_30D,-0.567
2024-06-06,AVANTIFEED-EQ,565.35,525.776,706.688,8.933,7.995,9.021,18.864,0.902,,,NEITHER_IN_30D,9.021
2024-06-06,BATAINDIA-EQ,1456.95,1354.963,1821.188,0.292,3.48,5.676,6.661,-1.603,,,NEITHER_IN_30D,5.676
2024-06-06,CANFINHOME-EQ,763.95,710.474,954.938,12.684,16.094,10.642,22.783,-0.38,,,NEITHER_IN_30D,10.642
2024-06-06,CREDITACC-EQ,1500.3,1395.279,1875.375,-1.846,-11.361,-15.54,3.443,-19.006,,12.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-06,DEVYANI-EQ,170.85,158.89,213.562,0.316,-3.254,3.131,5.912,-5.473,,,NEITHER_IN_30D,3.131
2024-06-06,ERIS-EQ,977.85,909.4,1222.312,6.652,3.487,3.794,11.469,-0.087,,,NEITHER_IN_30D,3.794
2024-06-06,GRANULES-EQ,468.3,435.519,585.375,4.773,12.321,10.57,13.314,-2.797,,,NEITHER_IN_30D,10.57
2024-06-06,GREENPLY-EQ,268.05,249.286,335.062,13.859,24.883,13.561,29.453,1.101,12.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,GUJENERGY-EQ,571.1,531.123,713.875,5.017,12.835,12.677,16.162,-0.709,,,NEITHER_IN_30D,12.677
2024-06-06,HCLTECH-EQ,1397.5,1299.675,1746.875,3.603,8.723,12.852,17.095,0.0,,,NEITHER_IN_30D,12.852
2024-06-06,HDFCNIFIT-EQ,34.86,32.42,43.575,3.586,10.872,16.867,20.138,-1.061,,,NEITHER_IN_30D,16.867
2024-06-06,HOMEFIRST-EQ,866.85,806.17,1083.562,21.134,21.786,26.839,37.855,-2.63,6.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,INFOBEAN-EQ,107.08,99.584,133.85,11.263,9.862,4.884,19.443,0.187,,,NEITHER_IN_30D,4.884
2024-06-06,IT-EQ,35.96,33.443,44.95,3.699,11.541,17.659,20.606,0.0,,,NEITHER_IN_30D,17.659
2024-06-06,ITAXIS-EQ,359.55,334.381,449.438,3.429,11.381,17.03,21.736,-1.257,,,NEITHER_IN_30D,17.03
2024-06-06,ITBEES-EQ,36.3,33.759,45.375,3.526,10.854,16.86,19.807,0.0,,,NEITHER_IN_30D,16.86
2024-06-06,ITC-EQ,409.28,380.63,511.6,-3.631,-0.403,7.154,10.115,-3.87,,,NEITHER_IN_30D,7.154
2024-06-06,JKPAPER-EQ,397.25,369.442,496.562,28.307,45.035,43.021,60.793,0.352,6.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,LIQUIDBEES-EQ,1000.0,930.0,1250.0,0.0,0.0,-0.001,0.47,-0.47,,,NEITHER_IN_30D,-0.001
2024-06-06,LIQUIDCASE-EQ,102.56,95.381,128.2,0.293,0.536,0.78,3.5,-2.984,,,NEITHER_IN_30D,0.78
2024-06-06,MASTEK-EQ,2579.05,2398.516,3223.812,6.357,10.068,2.443,15.973,0.81,,,NEITHER_IN_30D,2.443
2024-06-06,MATRIMONY-EQ,621.05,577.576,776.312,0.459,2.633,-7.632,6.272,-8.985,,29.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-06,MINDACORP-EQ,457.45,425.428,571.812,3.596,7.64,2.754,12.012,-4.143,,,NEITHER_IN_30D,2.754
2024-06-06,MOGSEC-EQ,55.87,51.959,69.837,-0.215,1.11,0.984,4.17,-1.539,,,NEITHER_IN_30D,0.984
2024-06-06,MONQ50-EQ,63.72,59.26,79.65,2.856,6.23,15.207,45.402,-0.612,30.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,NCLIND-EQ,219.2,203.856,274.0,9.097,15.931,1.419,18.613,-1.578,,,NEITHER_IN_30D,1.419
2024-06-06,NITIRAJ-EQ,241.25,224.362,301.562,-3.32,15.482,16.269,25.596,-5.256,28.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,NUVOCO-EQ,331.15,307.97,413.938,5.828,12.623,3.397,13.695,-1.057,,,NEITHER_IN_30D,3.397
2024-06-06,OFSS-EQ,8171.85,7599.82,10214.812,19.176,27.578,32.211,37.545,-0.426,16.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,PARASPETRO-EQ,3.7,3.441,4.625,11.622,4.054,-6.486,21.351,-8.649,,2.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-06,PNBGILTS-EQ,106.75,99.277,133.438,9.377,23.335,17.133,39.578,-1.405,12.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,RBA-EQ,107.25,99.742,134.062,0.27,5.855,-0.793,10.862,-8.149,,15.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-06,ROUTE-EQ,1476.55,1373.192,1845.688,3.606,19.549,18.878,31.553,0.234,14.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,SBIETFCON-EQ,111.09,103.314,138.862,1.341,2.962,5.239,19.723,-0.711,,,NEITHER_IN_30D,5.239
2024-06-06,SBIETFIT-EQ,362.09,336.744,452.612,3.546,10.972,16.924,19.586,-0.798,,,NEITHER_IN_30D,16.924
2024-06-06,SBIETFQLTY-EQ,213.14,198.22,266.425,2.477,6.034,8.83,12.461,-0.605,,,NEITHER_IN_30D,8.83
2024-06-06,TECH-EQ,35.45,32.968,44.312,3.3,10.522,17.066,19.887,-1.749,,,NEITHER_IN_30D,17.066
2024-06-06,THANGAMAYL-EQ,1295.77,1205.066,1619.712,23.077,32.143,31.896,40.566,-1.492,10.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-06,TVSMOTOR-EQ,2398.2,2230.326,2997.75,1.551,1.332,1.163,5.037,-4.045,,,NEITHER_IN_30D,1.163
2024-06-06,UTIAMC-EQ,959.35,892.195,1199.188,5.54,9.043,2.137,15.912,-1.079,,,NEITHER_IN_30D,2.137
2024-06-06,VSTIND-EQ,377.48,351.056,471.85,-1.423,-1.253,10.933,16.798,-4.631,,,NEITHER_IN_30D,10.933
2024-06-06,VSTTILLERS-EQ,3650.2,3394.686,4562.75,12.25,14.031,14.358,20.322,0.27,,,NEITHER_IN_30D,14.358
2024-06-07,AAVAS-EQ,1674.95,1557.703,2093.688,12.206,7.296,6.105,18.15,0.003,,,NEITHER_IN_30D,6.105
2024-06-07,ABBOTINDIA-EQ,27494.8,25570.164,34368.5,-2.402,1.553,0.851,5.198,-3.251,,,NEITHER_IN_30D,0.851
2024-06-07,ABSLLIQUID-EQ,1000.01,930.009,1250.012,0.0,-0.001,-0.001,2.999,-0.002,,,NEITHER_IN_30D,-0.001
2024-06-07,ANDHRSUGAR-EQ,107.6,100.068,134.5,10.362,5.678,8.68,19.879,1.301,,,NEITHER_IN_30D,8.68
2024-06-07,APEX-EQ,233.8,217.434,292.25,-1.095,-1.275,11.232,16.317,-5.898,,,NEITHER_IN_30D,11.232
2024-06-07,AVANTIFEED-EQ,615.4,572.322,769.25,0.268,-2.324,4.867,9.197,-5.094,,,NEITHER_IN_30D,4.867
2024-06-07,BAJAJCON-EQ,254.2,236.406,317.75,4.925,6.707,5.783,12.864,0.315,,,NEITHER_IN_30D,5.783
2024-06-07,BAJFINANCE-EQ,719.14,668.8,898.925,-1.523,-1.295,-6.456,3.311,-7.946,,30.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,BALRAMCHIN-EQ,400.4,372.372,500.5,10.564,5.832,10.889,14.885,-1.761,,,NEITHER_IN_30D,10.889
2024-06-07,BBTC-EQ,1595.95,1484.234,1994.938,26.219,25.737,34.879,50.882,-1.181,10.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,BHARTIARTL-EQ,1425.25,1325.482,1781.562,-0.382,0.695,2.838,7.788,-3.677,,,NEITHER_IN_30D,2.838
2024-06-07,BSOFT-EQ,678.15,630.68,847.688,1.047,4.365,6.709,12.136,-2.182,,,NEITHER_IN_30D,6.709
2024-06-07,CANFINHOME-EQ,774.3,720.099,967.875,13.993,14.536,8.847,21.142,-0.923,,,NEITHER_IN_30D,8.847
2024-06-07,CAPLIPOINT-EQ,1365.55,1269.962,1706.938,4.05,4.083,8.389,16.73,-0.04,,,NEITHER_IN_30D,8.389
2024-06-07,CCL-EQ,602.8,560.604,753.5,-1.344,-2.513,0.025,3.517,-3.782,,,NEITHER_IN_30D,0.025
2024-06-07,CHOLAHLDNG-EQ,1197.85,1114.0,1497.312,7.505,20.387,25.471,37.73,-0.238,14.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,COFORGE-EQ,1086.22,1010.185,1357.775,-1.463,7.813,13.777,16.643,-4.955,,,NEITHER_IN_30D,13.777
2024-06-07,CONSUMAXIS-EQ,113.04,105.127,141.3,0.46,1.601,4.724,5.892,-1.973,,,NEITHER_IN_30D,4.724
2024-06-07,COROMANDEL-EQ,1392.1,1294.653,1740.125,10.039,16.066,13.81,21.288,-0.366,,,NEITHER_IN_30D,13.81
2024-06-07,CYIENT-EQ,1924.8,1790.064,2406.0,-2.709,-6.85,-3.554,0.79,-8.393,,19.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,DBOL-EQ,125.6,116.808,157.0,20.255,8.814,6.561,27.389,0.637,3.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,DCBBANK-EQ,132.0,122.76,165.0,6.833,1.023,-0.788,10.53,-1.894,,,NEITHER_IN_30D,-0.788
2024-06-07,DEVYANI-EQ,172.05,160.006,215.062,-1.151,-4.243,2.058,5.173,-6.132,,,NEITHER_IN_30D,2.058
2024-06-07,EPIGRAL-EQ,1338.45,1244.758,1673.062,1.124,13.74,9.952,18.346,-2.876,,,NEITHER_IN_30D,9.952
2024-06-07,EQUITASBNK-EQ,97.25,90.442,121.562,5.368,-5.326,-8.802,10.848,-10.437,,27.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,ERIS-EQ,994.45,924.838,1243.062,4.601,3.615,4.309,9.608,-0.739,,,NEITHER_IN_30D,4.309
2024-06-07,FIVESTAR-EQ,791.1,735.723,988.875,1.049,-0.986,-3.982,6.175,-6.447,,,NEITHER_IN_30D,-3.982
2024-06-07,FMCGIETF-EQ,60.72,56.47,75.9,-2.701,1.186,7.806,8.696,-3.656,,,NEITHER_IN_30D,7.806
2024-06-07,GODREJAGRO-EQ,560.95,521.684,701.188,12.497,45.53,47.937,56.288,1.257,15.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,GRANULES-EQ,478.8,445.284,598.5,1.838,8.312,10.015,10.829,-4.929,,,NEITHER_IN_30D,10.015
2024-06-07,GUJENERGY-EQ,588.7,547.491,735.875,3.244,10.982,7.771,12.689,-1.987,,,NEITHER_IN_30D,7.771
2024-06-07,HAPPSTMNDS-EQ,841.55,782.642,1051.938,9.007,-2.305,-3.464,13.6,-6.007,,,NEITHER_IN_30D,-3.464
2024-06-07,HCLTECH-EQ,1431.5,1331.295,1789.375,0.653,7.118,11.656,14.314,-2.375,,,NEITHER_IN_30D,11.656
2024-06-07,HDFCGROWTH-EQ,113.57,105.62,141.962,-0.907,1.823,9.703,10.064,-4.024,,,NEITHER_IN_30D,9.703
2024-06-07,HDFCNIFIT-EQ,36.0,33.48,45.0,0.361,7.444,14.472,16.528,-2.806,,,NEITHER_IN_30D,14.472
2024-06-07,HDFCQUAL-EQ,56.72,52.75,70.9,0.652,3.191,5.624,9.221,-2.803,,,NEITHER_IN_30D,5.624
2024-06-07,HDFCSML250-EQ,161.26,149.972,201.575,5.99,10.579,7.417,13.481,0.105,,,NEITHER_IN_30D,7.417
2024-06-07,HEALTHADD-EQ,12.28,11.42,15.35,1.221,5.537,7.329,8.225,-0.489,,,NEITHER_IN_30D,7.329
2024-06-07,HEALTHAXIS-EQ,124.55,115.831,155.688,0.739,4.849,7.049,9.193,-1.927,,,NEITHER_IN_30D,7.049
2024-06-07,HEALTHY-EQ,12.55,11.672,15.688,0.637,5.02,7.092,15.299,-1.992,,,NEITHER_IN_30D,7.092
2024-06-07,HEIDELBERG-EQ,213.8,198.834,267.25,2.357,6.417,5.622,12.722,-0.631,,,NEITHER_IN_30D,5.622
2024-06-07,HESTERBIO-EQ,1861.55,1731.241,2326.938,39.378,41.64,31.388,54.734,-0.886,9.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,IIFL-EQ,470.5,437.565,588.125,0.032,8.735,-4.283,13.836,-13.698,,30.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,INFOBEAN-EQ,113.59,105.639,141.988,3.653,0.326,-1.321,12.598,-4.807,,,NEITHER_IN_30D,-1.321
2024-06-07,INFY-EQ,1533.6,1426.248,1917.0,-0.421,8.35,19.777,20.24,-3.316,,,NEITHER_IN_30D,19.777
2024-06-07,IT-EQ,37.21,34.605,46.512,0.242,7.283,14.109,16.555,-2.849,,,NEITHER_IN_30D,14.109
2024-06-07,ITADD-EQ,35.67,33.173,44.588,0.084,7.513,14.158,18.223,-2.888,,,NEITHER_IN_30D,14.158
2024-06-07,ITAXIS-EQ,370.79,344.835,463.488,0.165,7.587,14.205,18.045,-2.721,,,NEITHER_IN_30D,14.205
2024-06-07,ITBEES-EQ,37.48,34.856,46.85,0.0,7.337,14.488,16.035,-1.921,,,NEITHER_IN_30D,14.488
2024-06-07,ITBETA-EQ,353.59,328.839,441.987,0.221,6.807,13.951,15.58,-3.278,,,NEITHER_IN_30D,13.951
2024-06-07,ITC-EQ,412.8,383.904,516.0,-3.609,1.013,12.081,13.266,-4.69,,,NEITHER_IN_30D,12.081
2024-06-07,ITETF-EQ,35.25,32.782,44.062,1.163,9.163,15.461,29.078,-12.057,,25.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,ITIETF-EQ,37.4,34.782,46.75,0.321,7.38,14.465,25.588,-2.674,29.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,JKCEMENT-EQ,4187.1,3894.003,5233.875,0.866,0.708,7.005,9.86,-2.077,,,NEITHER_IN_30D,7.005
2024-06-07,KPRMILL-EQ,838.25,779.572,1047.812,6.412,4.468,1.879,11.423,-1.98,,,NEITHER_IN_30D,1.879
2024-06-07,LATENTVIEW-EQ,514.2,478.206,642.75,-0.019,-0.768,1.906,11.824,-4.697,,,NEITHER_IN_30D,1.906
2024-06-07,LCCINFOTEC-EQ,3.0,2.79,3.75,20.333,45.0,75.0,75.0,2.0,12.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,LIQUIDADD-EQ,1013.88,942.908,1267.35,0.253,0.493,0.745,20.3,-6.373,,,NEITHER_IN_30D,0.745
2024-06-07,LIQUIDBEES-EQ,1000.0,930.0,1250.0,0.0,-0.001,-0.001,0.364,-0.47,,,NEITHER_IN_30D,-0.001
2024-06-07,LIQUIDCASE-EQ,102.61,95.427,128.262,0.253,0.497,0.75,3.45,0.01,,,NEITHER_IN_30D,0.75
2024-06-07,LTF-EQ,168.45,156.658,210.562,7.159,10.407,3.598,15.316,-2.345,,,NEITHER_IN_30D,3.598
2024-06-07,LTM-EQ,4977.2,4628.796,6221.5,2.692,8.288,14.293,18.122,-2.254,,,NEITHER_IN_30D,14.293
2024-06-07,LTTS-EQ,4799.85,4463.86,5999.812,0.509,6.442,6.733,7.503,-1.829,,,NEITHER_IN_30D,6.733
2024-06-07,M&M-EQ,2857.45,2657.428,3571.812,2.042,-0.213,-1.263,5.461,-5.96,,,NEITHER_IN_30D,-1.263
2024-06-07,MASPTOP50-EQ,43.79,40.725,54.738,-0.754,1.325,1.599,3.791,-3.288,,,NEITHER_IN_30D,1.599
2024-06-07,MASTEK-EQ,2790.5,2595.165,3488.125,-2.906,2.453,-4.53,7.185,-8.24,,30.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,MATRIMONY-EQ,630.1,585.993,787.625,0.746,-1.738,-9.427,4.745,-10.768,,27.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,MAWANASUG-EQ,102.4,95.232,128.0,26.318,14.326,8.105,32.91,-0.391,7.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,MAYURUNIQ-EQ,569.4,529.542,711.75,15.051,13.514,3.872,22.208,0.105,,,NEITHER_IN_30D,3.872
2024-06-07,MOM50-EQ,242.88,225.878,303.6,-0.914,2.166,3.257,14.048,-4.006,,,NEITHER_IN_30D,3.257
2024-06-07,MONQ50-EQ,64.14,59.65,80.175,2.074,6.657,5.005,44.45,-0.203,29.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,MPHASIS-EQ,2471.95,2298.913,3089.938,-3.145,5.566,18.819,20.019,-4.828,,,NEITHER_IN_30D,18.819
2024-06-07,NATCOPHARM-EQ,1082.45,1006.678,1353.062,10.504,10.43,16.384,21.114,0.924,,,NEITHER_IN_30D,16.384
2024-06-07,NCLIND-EQ,223.55,207.902,279.438,6.755,11.416,0.935,16.305,-3.825,,,NEITHER_IN_30D,0.935
2024-06-07,OFSS-EQ,8406.3,7817.859,10507.875,16.366,23.245,30.741,33.709,-3.204,18.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,PCJEWELLER-EQ,5.32,4.948,6.65,1.128,5.639,39.286,39.286,-6.015,22.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,PERSISTENT-EQ,3850.25,3580.732,4812.812,3.061,19.117,24.931,28.016,-4.474,19.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,PFIZER-EQ,4926.75,4581.878,6158.438,-6.48,-6.855,5.372,6.155,-8.642,,9.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,PGHH-EQ,16841.5,15662.595,21051.875,-4.487,-0.004,0.252,1.327,-5.228,,,NEITHER_IN_30D,0.252
2024-06-07,PHARMABEES-EQ,19.93,18.535,24.912,-0.351,3.763,6.172,7.577,-3.412,,,NEITHER_IN_30D,6.172
2024-06-07,RALLIS-EQ,281.9,262.167,352.375,13.764,18.978,21.532,26.889,0.851,24.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,RAMCOCEM-EQ,831.8,773.574,1039.75,2.813,-4.448,-4.406,7.46,-8.031,,28.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,RANASUG-EQ,21.85,20.32,27.312,16.842,12.815,12.037,26.773,-1.831,7.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,RENUKA-EQ,43.0,39.99,53.75,16.326,12.535,10.488,24.07,-2.488,,,NEITHER_IN_30D,10.488
2024-06-07,ROUTE-EQ,1494.85,1390.21,1868.562,17.072,20.219,14.409,29.943,0.345,13.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,SANOFI-EQ,9573.65,8903.494,11967.062,-28.974,-32.151,-33.258,9.937,-38.448,,4.0,STOP_7_BEFORE_TARGET,-7.0
2024-06-07,SBIETFCON-EQ,113.22,105.295,141.525,0.168,1.263,4.151,17.47,-2.579,,,NEITHER_IN_30D,4.151
2024-06-07,SBIETFIT-EQ,374.19,347.997,467.738,0.051,7.352,14.273,15.719,-4.006,,,NEITHER_IN_30D,14.273
2024-06-07,SBIETFQLTY-EQ,216.1,200.973,270.125,1.522,5.257,7.39,10.921,-1.967,,,NEITHER_IN_30D,7.39
2024-06-07,SENSEXAXIS-EQ,77.48,72.056,96.85,0.929,4.93,5.563,9.706,-0.839,,,NEITHER_IN_30D,5.563
2024-06-07,SHARIABEES-EQ,508.93,473.305,636.162,-0.043,5.417,10.412,12.076,-1.525,,,NEITHER_IN_30D,10.412
2024-06-07,SIS-EQ,429.65,399.574,537.062,2.141,4.073,0.396,7.041,-2.246,,,NEITHER_IN_30D,0.396
2024-06-07,SWARAJENG-EQ,2519.15,2342.81,3148.938,23.998,19.118,18.272,27.027,0.234,11.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-07,TECH-EQ,36.43,33.88,45.538,0.439,7.878,14.576,17.348,-3.843,,,NEITHER_IN_30D,14.576
2024-06-07,TECHM-EQ,1377.6,1281.168,1722.0,1.749,6.533,8.406,12.202,-3.081,,,NEITHER_IN_30D,8.406
2024-06-07,TNIDETF-EQ,81.17,75.488,101.462,2.92,8.119,10.669,13.342,-0.998,,,NEITHER_IN_30D,10.669
2024-06-07,TOKYOPLAST-EQ,111.7,103.881,139.625,1.907,8.048,2.748,16.786,-5.103,,,NEITHER_IN_30D,2.748
2024-06-07,VSTIND-EQ,383.42,356.581,479.275,-3.278,-3.97,10.584,14.989,-6.108,,,NEITHER_IN_30D,10.584
2024-06-07,VSTTILLERS-EQ,3737.75,3476.107,4672.188,11.0,11.122,10.49,17.504,-1.584,,,NEITHER_IN_30D,10.49
2024-06-07,WIPRO-EQ,242.28,225.32,302.85,1.238,11.689,3.302,19.676,-2.311,,,NEITHER_IN_30D,3.302
2024-06-07,ZOTA-EQ,504.75,469.417,630.938,12.006,13.947,10.371,27.786,0.991,6.0,,TARGET_25_BEFORE_STOP,25.0
2024-06-10,AARTIIND-EQ,664.05,617.566,830.062,4.691,6.212,4.096,9.766,-5.128,,,NEITHER_IN_30D,4.096
2024-06-10,ABBOTINDIA-EQ,27936.05,25980.526,34920.062,-3.868,1.435,-0.841,3.536,-4.779,,,NEITHER_IN_30D,-0.841
