Date,PctAbove20EMA,PctAbove50EMA,PctAbove200EMA,Slope20EMA,Slope50EMA,Slope200EMA,VolumeRatio,Net52WHighLow,Rolling3DUp4,Rolling3DDown4,Up251MCount,Down251MCount,FollowThroughRate,LargePct20EMA,LargePct50EMA,LargePct200EMA,MidPct20EMA,MidPct50EMA,MidPct200EMA,SmallPct20EMA,SmallPct50EMA,SmallPct200EMA,MicroPct20EMA,MicroPct50EMA,MicroPct200EMA,CompositeScore,BestModel,RecommendedThreshold,ActionZone
2021-08-17,33.852,49.964,,4.191,-2.57,,1.141,0,281.0,382.0,58,38,43.75,47.959,60.0,,41.333,55.479,,37.751,50.602,,30.065,47.855,,47.335,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-18,30.579,46.533,,3.306,-1.47,,0.891,0,224.0,441.0,56,44,50.0,45.918,55.789,,42.0,55.479,,32.129,48.594,,26.659,43.564,,45.09,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-20,22.379,36.331,,-18.852,-25.114,,0.308,0,174.0,614.0,51,60,35.714,36.735,47.368,,30.667,43.448,,22.49,40.161,,19.481,33.004,,41.821,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-23,16.947,28.205,,-24.126,-31.709,,0.801,0,149.0,981.0,41,120,43.478,31.959,44.681,,22.667,36.552,,14.056,29.719,,15.236,24.782,,40.834,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-24,24.225,35.475,,-12.514,-19.116,,3.546,0,440.0,889.0,41,70,52.941,44.898,52.632,,35.57,47.917,,24.9,36.145,,20.022,31.544,,43.647,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-25,26.882,39.23,,-6.969,-10.735,,1.264,0,601.0,570.0,37,57,61.538,41.837,55.789,,37.584,50.0,,30.924,43.373,,22.486,34.683,,45.09,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-26,28.461,40.086,,-2.118,-6.448,,1.193,0,697.0,96.0,41,43,73.333,40.404,54.167,,39.597,54.545,,30.522,43.775,,24.838,35.339,,44.387,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-27,33.847,43.051,,11.469,6.719,,4.684,0,485.0,77.0,44,38,75.0,48.485,56.25,,44.295,56.643,,38.4,46.586,,29.386,38.579,,45.46,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-08-30,45.322,49.717,,28.375,21.512,,6.458,0,470.0,70.0,57,30,70.588,64.646,64.583,,63.946,65.957,,50.602,57.258,,39.03,43.689,,50.074,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-08-31,45.804,50.249,,21.579,14.774,,3.791,0,434.0,74.0,48,38,76.19,66.667,69.792,,69.388,73.05,,51.21,58.3,,38.462,42.562,,54.009,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-01,46.434,51.174,,19.551,11.945,,1.555,0,398.0,76.0,47,50,75.0,68.687,65.625,,69.388,73.239,,53.629,58.537,,38.568,44.3,,51.271,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-02,54.463,55.516,,26.002,15.43,,4.385,0,361.0,70.0,53,42,77.778,76.531,72.632,,76.871,77.465,,62.097,62.195,,46.652,48.59,,55.502,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-03,56.237,56.645,,22.39,13.595,,2.536,0,350.0,60.0,48,35,73.585,80.412,72.632,,78.378,80.42,,64.372,62.449,,48.144,49.784,,55.502,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-06,59.323,58.345,,14.001,8.628,,1.933,0,355.0,70.0,69,33,67.568,83.158,73.118,,81.208,81.119,,65.992,64.898,,51.829,51.661,,55.909,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-07,52.368,54.436,,6.563,4.187,,1.059,0,290.0,93.0,57,30,45.652,76.042,72.34,,78.378,83.217,,56.68,62.195,,44.762,46.112,,55.317,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-08,56.289,56.454,,9.856,5.28,,1.438,0,314.0,87.0,58,23,50.0,78.351,73.684,,77.551,81.818,,60.569,64.344,,49.631,48.707,,56.07,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-09,59.306,59.362,,4.843,3.846,,1.482,0,336.0,74.0,80,12,37.5,78.351,74.737,,80.272,81.818,,67.48,69.262,,52.0,51.724,,56.514,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-13,60.304,60.636,,4.067,3.991,,2.236,0,390.0,70.0,94,7,48.78,77.32,73.684,,81.633,83.916,,71.138,72.541,,52.51,52.626,,56.07,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-14,66.184,65.276,,6.86,6.931,,2.533,0,406.0,71.0,79,14,61.364,78.788,80.208,,84.354,88.732,,80.242,77.049,,58.429,57.082,,60.079,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-15,74.569,70.874,,22.202,16.439,,2.337,0,438.0,73.0,83,10,52.273,90.909,85.417,,88.435,90.141,,83.871,81.633,,68.339,63.636,,63.583,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-16,72.245,69.887,,15.956,13.433,,1.825,0,423.0,71.0,89,7,43.333,87.0,84.536,,86.986,89.362,,80.8,80.0,,66.213,62.781,,63.077,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-17,59.16,61.761,,-0.146,2.399,,0.672,0,346.0,163.0,84,6,30.667,76.0,81.443,,70.068,83.688,,70.8,71.02,,52.67,54.002,,60.992,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-20,40.192,49.859,,-20.112,-10.777,,0.292,0,229.0,343.0,81,5,18.852,56.0,65.979,,47.297,72.34,,50.8,59.184,,34.688,42.386,,51.468,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-21,42.051,50.0,,-24.133,-15.276,,2.37,0,208.0,349.0,97,4,16.667,61.0,69.072,,50.667,73.05,,52.0,59.592,,36.097,42.032,,53.627,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-22,49.348,56.54,,-25.221,-14.334,,3.673,0,323.0,253.0,153,5,34.211,69.0,78.351,,60.0,79.433,,60.0,66.939,,42.842,48.136,,58.821,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-23,56.22,60.775,,-16.025,-9.113,,3.927,0,401.0,72.0,133,6,60.0,74.0,79.592,,68.667,84.397,,68.4,73.361,,49.215,51.974,,59.61,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-24,51.065,55.907,,-8.094,-5.853,,1.121,0,381.0,71.0,122,6,64.286,68.0,75.51,,63.333,80.142,,63.6,66.803,,44.084,47.391,,56.921,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-27,50.24,56.742,,10.048,6.882,,1.635,0,323.0,85.0,114,7,41.667,68.367,77.32,,57.333,79.286,,61.2,68.98,,44.433,48.089,,58.167,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-28,46.841,54.712,,4.79,4.712,,0.793,0,279.0,109.0,106,6,39.344,61.224,77.32,,56.667,76.429,,56.4,65.306,,41.336,46.383,,58.167,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-29,51.58,57.474,,2.232,0.934,,1.478,0,330.0,93.0,102,6,35.294,64.286,76.289,,53.333,74.468,,64.4,68.699,,46.66,50.053,,57.451,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-09-30,53.567,58.345,,-2.653,-2.43,,1.08,0,332.0,83.0,104,6,45.0,60.204,76.289,,54.667,71.631,,67.2,70.325,,49.167,51.38,,57.451,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-01,55.563,60.0,,4.498,4.093,,1.217,0,388.0,58.0,115,8,47.5,63.265,76.289,,57.333,75.887,,68.4,70.732,,51.148,53.135,,57.451,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-04,68.288,67.437,,18.048,10.695,,5.537,0,494.0,47.0,121,9,65.455,75.758,87.879,,72.483,80.851,,78.8,75.41,,64.137,61.229,,64.532,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-05,73.576,71.198,,26.735,16.487,,2.392,0,582.0,44.0,125,10,62.264,76.768,81.818,,75.839,82.979,,80.8,78.689,,71.011,66.384,,61.276,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-06,65.43,67.624,,13.85,10.151,,0.635,0,553.0,113.0,109,9,60.976,60.606,75.758,,63.758,78.723,,72.0,72.653,,64.472,63.8,,57.044,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-07,74.845,73.231,,21.279,14.886,,4.161,0,522.0,117.0,140,8,36.508,70.408,83.673,,78.523,83.099,,78.0,77.869,,73.904,69.459,,62.497,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-08,75.498,74.651,,19.934,14.651,,2.762,0,451.0,127.0,133,6,36.486,72.727,82.828,,76.351,81.56,,78.0,80.0,,75.0,71.383,,61.966,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-11,76.487,75.644,,8.199,8.207,,1.867,0,511.0,76.0,143,6,55.172,80.0,85.859,,76.51,80.851,,80.0,82.041,,75.207,72.164,,63.743,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-12,75.874,76.27,,2.298,5.072,,2.37,0,440.0,113.0,153,4,60.0,83.0,85.859,,73.154,79.577,,79.6,82.377,,74.583,73.214,,63.743,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-13,75.718,78.497,,10.289,10.872,,4.354,0,447.0,144.0,149,3,62.319,87.0,88.889,,73.826,80.42,,78.0,84.774,,74.247,75.525,,64.792,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-14,74.897,78.482,,0.052,5.251,,2.18,0,404.0,159.0,127,4,55.172,87.0,89.899,,72.483,83.916,,77.912,83.951,,73.237,75.079,,65.112,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2021-10-18,72.548,77.647,,-2.95,2.996,,2.768,0,424.0,170.0,140,4,57.471,86.0,91.919,,71.622,81.69,,78.0,84.836,,69.897,73.75,,65.68,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2021-10-19,55.472,66.343,,-21.015,-9.3,,0.499,0,326.0,390.0,116,3,28.155,80.0,87.879,,55.405,73.239,,61.6,74.39,,51.349,61.024,,64.532,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-20,40.794,56.341,,-35.08,-19.929,,0.48,0,250.0,550.0,118,4,18.889,66.0,80.808,,37.838,64.789,,43.2,65.447,,38.006,50.209,,60.424,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-21,39.466,54.501,,-36.252,-23.995,,0.76,0,188.0,584.0,115,6,21.622,58.0,71.717,,36.486,59.859,,45.6,63.968,,36.411,49.477,,54.959,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-22,34.04,49.861,,-40.858,-28.62,,0.741,0,206.0,424.0,89,6,9.615,49.0,69.697,,27.517,50.0,,38.8,60.729,,32.261,44.979,,53.886,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-25,25.749,42.571,,-46.798,-35.076,,0.573,0,219.0,445.0,75,9,21.053,36.0,65.657,,18.919,40.426,,29.2,51.822,,24.845,38.125,,51.357,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-26,36.289,49.827,,-19.183,-16.516,,4.04,0,364.0,381.0,88,4,30.435,48.0,70.707,,31.081,49.645,,42.4,61.943,,34.298,44.583,,54.503,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-27,39.7,51.344,,-1.094,-4.997,,0.95,0,450.0,300.0,98,3,51.852,49.0,66.0,,37.162,55.944,,45.6,60.569,,37.603,46.778,,51.641,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-10-28,27.664,43.133,,-11.803,-11.368,,0.379,0,444.0,242.0,84,4,20.833,30.0,54.0,,24.324,44.444,,36.4,53.878,,25.673,39.062,,44.202,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-10-29,26.621,41.626,,-7.418,-8.235,,0.773,0,293.0,284.0,69,4,14.286,27.0,51.0,,28.188,41.667,,33.6,54.656,,24.534,37.292,,43.116,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-01,37.372,48.454,,11.623,5.883,,5.498,0,343.0,281.0,76,7,50.0,47.0,67.0,,41.611,52.778,,46.4,59.274,,33.402,43.094,,52.221,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-02,42.76,52.516,,6.47,2.688,,2.101,0,462.0,141.0,84,5,60.0,46.0,65.0,,42.953,55.556,,53.6,63.454,,39.585,47.912,,50.962,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-03,40.807,51.826,,1.107,0.482,,1.07,0,483.0,114.0,77,6,80.0,48.0,68.0,,44.295,52.414,,46.8,60.0,,37.967,47.908,,52.776,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-04,54.626,58.494,,26.963,15.361,,8.766,0,395.0,92.0,82,7,78.571,54.0,69.0,,53.691,60.0,,55.6,64.4,,54.583,55.614,,53.454,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-08,60.435,61.607,,33.814,19.981,,2.396,0,384.0,99.0,97,9,53.846,66.0,76.0,,59.06,62.759,,62.8,68.0,,59.465,58.273,,57.266,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-09,64.033,64.742,,26.66,16.289,,2.669,0,421.0,79.0,89,9,72.727,72.0,79.0,,64.0,61.379,,64.8,69.6,,63.017,62.5,,59.314,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-10,63.649,64.492,,20.889,11.976,,0.87,0,455.0,106.0,84,8,100.0,62.0,75.0,,62.667,61.379,,61.6,66.4,,64.499,63.371,,56.711,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-11,57.289,61.898,,16.482,10.072,,0.763,0,397.0,124.0,76,10,37.931,54.0,67.0,,51.333,57.931,,54.4,64.4,,59.298,61.314,,52.221,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-12,56.267,61.073,,1.641,2.578,,2.84,0,358.0,169.0,68,13,31.429,64.0,75.0,,53.333,60.69,,58.8,64.8,,55.269,58.707,,56.711,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-15,46.436,55.045,,-13.999,-6.563,,1.352,0,307.0,303.0,66,17,23.333,63.0,76.0,,51.333,62.069,,47.2,58.8,,43.782,50.832,,57.266,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-16,46.862,54.063,,-17.17,-10.679,,1.05,0,327.0,288.0,63,17,48.485,61.0,71.0,,47.333,58.621,,48.4,58.4,,44.928,50.47,,54.639,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-17,41.99,52.374,,-21.658,-12.117,,1.01,0,320.0,280.0,68,21,57.143,52.0,68.0,,46.0,52.414,,46.0,56.8,,39.297,49.582,,52.776,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-11-18,30.811,44.935,,-26.478,-16.964,,0.316,0,274.0,245.0,63,15,40.0,35.0,63.0,,32.0,43.151,,31.6,49.398,,29.99,42.155,,48.914,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-22,18.342,29.347,,-37.925,-31.726,,0.19,0,188.0,692.0,62,20,18.75,19.0,40.0,,17.333,28.767,,19.6,34.137,,18.107,27.083,,39.539,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-23,24.898,35.975,,-21.538,-19.069,,4.724,0,355.0,646.0,75,15,25.714,30.0,48.0,,28.667,39.726,,26.4,39.759,,23.395,33.159,,42.228,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-24,28.406,39.092,,-18.456,-14.972,,1.24,0,481.0,521.0,91,12,46.667,23.232,49.495,,22.667,38.356,,29.6,42.57,,29.515,37.226,,42.697,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-25,35.306,42.612,,-6.684,-9.763,,2.397,0,648.0,43.0,119,12,62.5,32.323,51.515,,31.333,38.095,,38.4,48.4,,35.427,40.876,,43.24,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-26,23.725,29.828,,-7.086,-15.106,,0.298,0,459.0,413.0,84,14,70.0,18.182,25.253,,24.832,28.082,,23.6,33.2,,24.152,29.688,,35.899,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-29,17.603,23.324,,-0.739,-6.023,,0.629,0,337.0,800.0,75,23,36.842,15.306,22.449,,18.919,22.603,,16.064,26.21,,18.024,22.784,,35.048,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-11-30,19.891,26.388,,-5.006,-9.587,,0.85,0,276.0,857.0,75,21,29.412,14.286,25.51,,26.351,26.712,,24.9,31.452,,18.2,25.129,,35.998,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-01,22.91,28.041,,-5.496,-11.05,,2.682,0,325.0,510.0,84,12,42.857,18.367,28.571,,29.73,33.333,,26.908,31.984,,21.311,26.168,,36.603,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-02,29.871,32.28,,-5.435,-10.331,,5.601,0,477.0,138.0,83,13,37.5,31.25,37.5,,34.459,36.054,,31.727,36.842,,28.571,30.021,,38.934,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-03,33.243,33.975,,9.517,4.147,,0.813,0,475.0,96.0,80,12,50.0,28.125,35.417,,33.557,37.162,,36.29,39.431,,32.924,31.95,,38.268,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-06,27.04,30.738,,9.437,7.413,,0.267,0,458.0,159.0,95,13,33.333,12.5,21.875,,25.0,29.252,,28.629,36.179,,28.355,30.462,,34.912,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Risk-off
2021-12-07,37.339,36.214,,17.447,9.826,,6.611,0,441.0,160.0,86,11,41.667,28.125,31.25,,33.108,35.374,,35.081,38.057,,39.45,36.364,,37.244,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-08,51.286,45.417,,28.376,17.376,,8.083,0,480.0,156.0,87,13,75.0,54.639,55.208,,48.649,43.537,,48.387,45.749,,52.081,44.65,,44.757,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-09,59.566,50.617,,29.695,18.337,,2.068,0,542.0,82.0,94,12,33.333,60.417,60.0,,54.054,44.898,,56.452,51.417,,61.1,50.361,,47.335,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-10,64.837,54.626,,31.595,20.651,,2.133,0,535.0,76.0,98,9,62.5,64.583,64.211,,60.403,53.741,,62.5,53.846,,66.124,54.021,,49.334,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-13,64.247,56.177,,37.208,25.44,,0.763,0,507.0,92.0,106,11,66.667,60.417,58.511,,54.362,49.66,,59.6,55.466,,67.271,57.114,,46.385,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-14,60.946,55.106,,23.607,18.892,,1.085,0,472.0,107.0,110,12,47.368,55.208,55.319,,57.718,54.054,,56.8,51.822,,63.046,56.082,,44.806,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-15,56.073,53.251,72.542,4.787,7.834,,0.477,27,421.0,131.0,123,9,45.161,41.667,51.064,74.725,47.651,45.27,67.857,54.0,53.846,78.07,59.271,54.527,71.611,60.72,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-12-16,48.283,48.632,70.053,-11.283,-1.985,,0.973,23,360.0,177.0,114,10,22.727,42.268,45.745,73.626,44.0,43.243,65.0,40.8,45.344,73.684,51.417,50.565,69.54,56.995,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-12-17,32.434,36.756,64.414,-32.403,-17.871,,0.294,17,278.0,423.0,105,11,16.667,23.711,30.851,63.736,26.0,33.784,56.028,27.6,33.198,69.737,35.497,38.683,64.45,49.827,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-20,17.671,25.017,54.798,-46.577,-31.16,,0.054,9,172.0,1035.0,89,17,8.696,8.081,13.684,52.174,12.081,19.728,47.857,12.0,21.862,56.769,20.884,27.71,55.67,29.102,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Risk-off
2021-12-21,23.502,29.843,58.009,-37.444,-25.264,,5.039,12,258.0,999.0,105,12,13.043,20.202,25.263,57.609,18.792,27.891,52.857,18.4,28.745,60.435,25.836,30.864,58.238,34.653,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Risk-off
2021-12-22,31.946,34.699,61.567,-24.127,-18.552,-10.974,8.066,17,424.0,730.0,107,12,60.0,30.303,35.789,60.87,34.228,36.054,56.429,27.2,33.065,64.224,32.964,34.805,61.758,41.698,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-23,38.863,38.378,63.46,-9.42,-10.254,-6.593,2.156,17,557.0,97.0,113,15,66.667,31.633,37.234,63.736,46.0,43.243,59.574,34.4,35.223,64.935,39.619,38.548,63.667,48.211,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-24,34.631,36.544,61.464,2.197,-0.212,-2.95,0.671,21,473.0,85.0,91,13,66.667,29.897,34.409,60.0,34.0,34.459,58.042,27.2,33.198,63.203,37.059,37.91,61.712,40.674,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-27,39.507,39.157,62.122,21.836,14.14,7.325,1.718,31,422.0,103.0,135,11,80.0,30.303,38.298,59.341,37.162,40.411,57.746,33.6,34.818,65.217,42.231,40.142,62.304,48.372,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Defensive
2021-12-28,53.918,46.075,65.83,30.417,16.233,7.821,5.513,39,503.0,92.0,174,10,72.222,44.444,43.617,64.835,54.73,47.26,59.155,50.0,44.13,70.996,55.723,46.626,65.657,54.059,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-12-29,56.463,49.864,67.747,24.517,15.164,6.18,1.266,32,587.0,82.0,176,9,66.667,39.394,44.681,67.391,54.054,50.685,60.563,55.2,49.798,73.16,58.835,50.255,67.525,55.588,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-12-30,57.564,50.034,68.286,18.701,11.656,4.825,0.93,36,567.0,83.0,167,11,59.259,35.354,37.234,67.391,53.061,51.724,60.284,58.4,49.798,74.892,60.22,51.07,67.933,54.342,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2021-12-31,66.979,56.646,70.515,32.348,20.103,9.05,4.732,42,495.0,82.0,161,9,56.25,50.505,50.0,70.652,70.548,59.028,62.857,65.6,58.3,78.696,68.437,56.517,69.599,59.956,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Selective
2022-01-03,80.373,66.102,74.284,40.866,26.945,12.161,6.299,53,599.0,68.0,187,9,64.286,74.49,59.14,75.824,80.137,61.806,64.286,78.0,67.611,81.739,81.566,67.003,73.778,66.679,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-04,80.148,66.894,74.706,26.229,20.819,8.876,2.164,39,635.0,85.0,192,11,46.512,76.768,68.085,77.174,81.25,61.972,65.942,80.0,67.611,81.739,80.361,67.312,74.0,72.884,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-05,79.692,69.829,76.12,23.228,19.966,8.374,1.963,36,630.0,117.0,169,10,53.191,76.531,69.892,81.319,82.639,68.31,71.014,77.2,68.016,81.304,80.2,70.498,75.055,74.476,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-06,77.778,69.714,76.449,20.214,19.679,8.164,0.974,45,544.0,127.0,169,12,43.243,72.165,72.826,80.0,80.0,64.789,70.29,72.8,69.636,81.304,79.242,70.152,75.801,76.092,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-07,77.391,71.438,76.85,10.412,14.792,6.335,1.803,47,559.0,99.0,174,14,44.444,71.134,75.0,84.444,78.767,67.606,71.942,70.8,67.611,80.519,79.441,72.617,75.912,76.894,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-10,81.764,76.59,77.778,1.391,10.488,3.494,3.684,61,694.0,79.0,204,12,54.795,78.125,77.174,81.111,83.673,78.014,72.464,80.0,72.47,81.385,82.266,77.355,77.338,78.991,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-11,80.32,75.51,78.582,0.173,8.616,3.876,1.274,60,685.0,134.0,170,10,58.929,75.0,72.826,83.333,79.592,75.177,73.913,78.8,72.47,82.759,81.312,76.566,77.753,77.56,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Constructive
2022-01-12,81.988,77.936,79.182,2.296,8.107,3.061,2.579,22,632.0,204.0,165,9,63.014,76.042,77.174,86.667,85.714,80.142,72.464,80.0,77.733,83.262,82.505,77.744,78.414,80.582,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2022-01-13,83.023,79.783,80.233,5.245,10.069,3.784,2.133,16,468.0,254.0,176,9,56.14,82.105,81.319,87.64,83.784,78.723,73.913,82.8,78.947,84.615,83.053,80.0,79.341,84.764,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
2022-01-14,84.267,81.929,80.772,6.875,10.491,3.922,1.808,22,471.0,219.0,192,5,60.0,76.842,79.121,85.393,80.537,76.596,72.464,84.8,82.996,85.106,85.388,82.679,80.461,83.765,Mix_LargePct50EMA_PctAbove200EMA_SmallPct200EMA,75,Aggressive
